EnsemblID	Chr	Start	End	Band	Symbol	isHK	isTF	isExtreme	LFC	P.val
ENSG00000204130	10	68341107	68407294	q21.3	RUFY2	0	0	0	0.0249793929462683	0.540021587493885
ENSG00000204220	6	33289302	33298401	p21.32	PFDN6	1	0	0	0.544790973180694	8.92049751659627e-57
ENSG00000204231	6	33193588	33200688	p21.32	RXRB	1	1	0	-0.268240645112817	1.57656367876336e-23
ENSG00000204237	17	81665036	81666635	q25.3	OXLD1	0	0	1	0.382409768052719	1.03375752555945e-24
ENSG00000204252	6	33004178	33009612	p21.32	HLA-DOA	0	0	0	-0.330501233351755	8.14762146503251e-10
ENSG00000204257	6	32948613	32969094	p21.32	HLA-DMA	0	0	0	-0.401605118086194	8.42807948012235e-18
ENSG00000204262	2	189031896	189225312	q32.2	COL5A2	0	0	0	2.13999835542126	1.45938730795546e-181
ENSG00000204264	6	32840717	32844703	p21.32	PSMB8	0	0	0	0.169025989963294	0.000421762854767412
ENSG00000204267	6	32821833	32838780	p21.32	TAP2	0	0	0	-0.504336291192638	7.1113679886339e-22
ENSG00000204271	X	56818298	56995827	p11.21	SPIN3	0	0	0	0.51699890101574	5.17036196490153e-20
ENSG00000204287	6	32439842	32445046	p21.32	HLA-DRA	0	0	0	0.0439742566676083	0.430296475672961
ENSG00000204335	2	170715351	170718078	q31.1	SP5	0	1	0	-0.489731373695273	0.0156549367213561
ENSG00000204356	6	31952087	31959110	p21.33	NELFE	1	0	0	0.016393735817062	0.51598004958066
ENSG00000204370	11	112086773	112120013	q23.1	SDHD	1	0	0	-0.573510044687645	1.08856424249418e-52
ENSG00000204371	6	31879759	31897687	p21.33	EHMT2	0	0	0	0.402217676043701	6.92151544504991e-41
ENSG00000204388	6	31827735	31830255	p21.33	HSPA1B	0	0	0	0.154928098386821	0.0163223312857506
ENSG00000204389	6	31815464	31817946	p21.33	HSPA1A	0	0	0	0.345437820563866	3.00551981296374e-05
ENSG00000204394	6	31777518	31795953	p21.33	VARS	0	0	0	0.248155716212243	3.76290651467242e-14
ENSG00000204397	11	105041326	105101431	q22.3	CARD16	0	0	0	-0.37822440801142	1.82022941817086e-13
ENSG00000204427	6	31686949	31703444	p21.33	ABHD16A	1	0	0	0.301680396665214	2.12275355784569e-19
ENSG00000204435	6	31665236	31670343	p21.33	CSNK2B	1	0	0	0.0754453869890938	0.00783312407764481
ENSG00000204463	6	31639028	31652705	p21.33	BAG6	1	0	0	-0.0139708161805627	0.593295788740988
ENSG00000204469	6	31620720	31637771	p21.33	PRRC2A	1	0	0	0.102269455534254	0.000274303343994496
ENSG00000204482	6	31586124	31588909	p21.33	LST1	0	0	0	0.0367722937385506	0.194999387477019
ENSG00000204498	6	31546870	31558829	p21.33	NFKBIL1	1	0	0	0.146642694198141	1.06370142921651e-05
ENSG00000204514	19	57848731	57889074	q13.43	ZNF814	1	1	1	0.951226748251196	7.54393279132066e-71
ENSG00000204519	19	57681969	57717301	q13.43	ZNF551	0	1	1	-0.0553594132836593	0.226576012877258
ENSG00000204560	6	30653119	30673037	p21.33	DHX16	1	0	0	-0.0114340994427956	0.632462353006987
ENSG00000204574	6	30571376	30597179	p21.33	ABCF1	1	0	0	0.125704467543777	1.21048001029888e-06
ENSG00000204604	19	52838008	52890375	q13.41	ZNF468	0	1	0	0.79424321593765	1.77793389295252e-38
ENSG00000204619	6	30066709	30070333	p22.1	PPP1R11	1	0	0	0.313239166625819	1.85430601751969e-28
ENSG00000204628	5	181236909	181248096	q35.3	RACK1	0	0	1	-0.339395477147211	3.48596192239153e-16
ENSG00000204673	19	49869033	49878459	q13.33	AKT1S1	1	0	0	0.154606344328269	6.20321795161974e-06
ENSG00000204682	10	21492658	21497262	p12.31	CASC10	0	0	0	-0.626670960484981	1.78312390651892e-11
ENSG00000204713	6	28903002	28923989	p22.1	TRIM27	1	0	0	0.232351384077737	1.49241057198655e-16
ENSG00000204822	2	74471958	74473322	p13.1	MRPL53	1	0	0	0.211680124502329	1.08339552346672e-08
ENSG00000204842	12	111443485	111599676	q24.12	ATXN2	1	0	0	0.434801816308843	2.77226962383317e-32
ENSG00000204852	12	110614027	110649430	q24.11	TCTN1	0	0	0	0.697458141469778	2.27424117675591e-51
ENSG00000204899	13	72708357	72727687	q21.33	MZT1	0	0	0	0.438566985672592	4.72315630979322e-20
ENSG00000204920	19	43967862	43998325	q13.31	ZNF155	0	1	0	-0.240701604082021	4.92421533591449e-06
ENSG00000204922	11	62670273	62673687	q12.3	UQCC3	0	0	0	0.634841065183258	1.20414365472221e-54
ENSG00000204947	7	149102784	149126346	q36.1	ZNF425	0	1	0	0.153325161481033	0.00389251796057957
ENSG00000204956	5	141330571	141512981	q31.3	PCDHGA1	0	0	0	-0.346389058858478	0.00243465870141591
ENSG00000204969	5	140794852	141012344	q31.3	PCDHA2	0	0	0	0.517764197343032	5.26417269358912e-05
ENSG00000204977	13	49995888	50020481	q14.2	TRIM13	0	0	0	0.100575707620703	0.0233413299020529
ENSG00000205002	8	116938199	116944487	q24.11	AARD	0	0	0	1.01860809868546	1.65869412786086e-08
ENSG00000205089	5	132747445	132754403	q31.1	CCNI2	0	0	0	0.717209004634122	4.88022180010788e-09
ENSG00000205155	19	35745114	35747519	q13.12	PSENEN	1	0	0	0.791625728820713	1.31731304667294e-73
ENSG00000205213	11	27365961	27472775	p14.1	LGR4	0	0	0	-1.70705815279911	4.07967078636707e-47
ENSG00000205250	16	67192169	67198918	q22.1	E2F4	1	1	0	-0.490534254681162	1.01574884533859e-75
ENSG00000205339	11	9384622	9448126	p15.4	IPO7	1	0	0	0.170114410079282	2.19552403259783e-05
ENSG00000205413	7	93099513	93118023	q21.2	SAMD9	0	0	0	0.444812118878498	6.2964222568021e-11
ENSG00000205423	16	50024410	50037088	q12.1	CNEP1R1	0	0	0	-0.528742898247547	3.32784203063525e-36
ENSG00000205476	14	99500180	99604026	q32.2	CCDC85C	0	0	0	0.464390484502233	1.37211788730506e-24
ENSG00000205517	19	11384341	11419342	p13.2	RGL3	0	0	0	0.460266355950379	0.00014780929095189
ENSG00000205531	11	2944431	2992377	p15.4	NAP1L4	1	0	0	0.427279268356116	1.7204634292475e-30
ENSG00000205544	17	7402975	7404137	p13.1	TMEM256	1	0	0	-0.542201064524928	1.26648775208441e-44
ENSG00000205560	22	50568861	50578465	q13.33	CPT1B	0	0	1	-0.172540451991783	0.00273605111212351
ENSG00000205581	21	39342315	39349647	q22.2	HMGN1	0	0	0	0.660873666647357	7.70987218633104e-36
ENSG00000205593	22	50309030	50327060	q13.33	DENND6B	0	0	1	0.228175298783837	3.58903716056778e-09
ENSG00000205629	16	25111729	25178231	p12.1	LCMT1	0	0	0	0.815922407198695	3.02904435395164e-102
ENSG00000205643	22	46244011	46250679	q13.31	CDPF1	0	0	0	-0.390470228128332	1.5329548959001e-32
ENSG00000205730	16	19113932	19121629	p12.3	ITPRIPL2	1	0	0	0.188986538297543	0.0012053862358442
ENSG00000205744	19	6467207	6482557	p13.3	DENND1C	0	0	1	0.82805792161517	3.54972637399036e-74
ENSG00000205758	21	33589341	33643926	q22.11	CRYZL1	0	0	0	-0.274271322468104	1.3566849847467e-09
ENSG00000205765	5	41904188	41921636	p13.1	C5orf51	0	0	0	0.165120276088885	2.66846986367466e-05
ENSG00000205832	16	4556490	4600714	p13.3	C16orf96	0	0	1	-0.806773458390436	5.5524680412807e-20
ENSG00000205869	11	1584342	1585283	p15.5	KRTAP5-1	0	0	1	0.369058746144239	0.00105062317490227
ENSG00000205903	7	6637322	6656432	p22.1	ZNF316	0	1	0	-0.0620702126310655	0.0481079522779891
ENSG00000205937	16	2253116	2268412	p13.3	RNPS1	0	0	1	0.40854596144196	1.22851617744597e-45
ENSG00000205978	14	24398786	24419288	q12	NYNRIN	0	0	0	-1.09497614578091	1.40679937316389e-39
ENSG00000205981	3	180983709	180989774	q26.33	DNAJC19	1	0	0	0.636098305746984	3.88426120285498e-39
ENSG00000206077	5	710360	766952	p15.33	ZDHHC11B	0	0	1	-0.5279531109206	0.000158290501620767
ENSG00000206503	6	29941260	29945884	p22.1	HLA-A	0	0	0	0.215438486194671	0.00031141225768387
ENSG00000206549	3	46712115	46812574	p21.31	PRSS50	0	0	0	-0.923725087069941	8.14014894997792e-13
ENSG00000206560	3	15667236	15859771	p25.1	ANKRD28	1	0	0	0.520405973847249	2.17729893663137e-23
ENSG00000206562	3	15381275	15440566	p25.1	METTL6	0	0	0	0.418667026568526	1.54150200740378e-19
ENSG00000211450	11	57741250	57743554	q12.1	SELENOH	0	0	0	0.554735816544573	1.42959652194571e-32
ENSG00000211456	3	45689056	45745424	p21.31	SACM1L	0	0	0	0.018390656944322	0.552674648214724
ENSG00000212123	19	5782960	5784765	p13.3	PRR22	0	0	1	0.348168366601021	2.12372524659804e-06
ENSG00000212747	X	135020504	135022529	q26.3	RTL8B	0	0	0	-0.739398435930032	2.85022461691542e-27
ENSG00000213015	19	55635016	55643469	q13.42	ZNF580	1	1	0	0.191519310399662	2.51005990704857e-06
ENSG00000213020	19	52702813	52735073	q13.41	ZNF611	0	1	0	0.244495638010306	4.46900965305146e-13
ENSG00000213047	1	197504748	197775696	q31.3	DENND1B	0	0	0	1.60496934960382	1.28796377522027e-49
ENSG00000213079	6	154733325	154834244	q25.2	SCAF8	1	0	0	0.169104287166262	1.53484689935535e-07
ENSG00000213088	1	159203307	159206500	q23.2	ACKR1	0	0	0	-3.05228810219265	8.6177941447249e-113
ENSG00000213185	10	122849078	122879641	q26.13	FAM24B	0	0	0	-0.311258368326203	0.000280421143057222
ENSG00000213203	7	150716557	150724284	q36.1	GIMAP1	0	0	0	-1.51907160130663	1.47992907893752e-233
ENSG00000213204	6	87408012	87511634	q15		0	0	0	0.383134838253046	7.36349257831508e-12
ENSG00000213246	17	58345175	58353093	q22	SUPT4H1	1	0	0	0.144691253170854	4.26556979410889e-05
ENSG00000213339	19	10701430	10713437	p13.2	QTRT1	1	0	0	0.16751888152553	2.81530697926237e-06
ENSG00000213341	10	100188298	100229619	q24.31	CHUK	1	0	0	0.118008247357743	0.00143225985485416
ENSG00000213380	16	69320140	69339667	q22.1	COG8	1	0	0	-0.374272651792653	5.4733215323289e-37
ENSG00000213398	16	67939750	67944131	q22.1	LCAT	0	0	0	-1.47899356259816	4.91737216285347e-184
ENSG00000213462	7	64990809	65006743	q11.21	ERV3-1	0	0	0	0.405427672199829	2.83988916012336e-06
ENSG00000213463	14	70366496	70417061	q24.2	SYNJ2BP	1	0	0	-0.0698072073874586	0.0692572091758577
ENSG00000213523	5	140537340	140558252	q31.3	SRA1	1	0	0	0.374598427940693	1.38209649602354e-33
ENSG00000213551	10	73183362	73248862	q22.2	DNAJC9	1	0	0	0.750639198554468	7.78601540867833e-56
ENSG00000213563	8	144525733	144529132	q24.3	C8orf82	1	0	1	0.0713827845107506	0.112036183984188
ENSG00000213585	5	133971915	134005133	q31.1	VDAC1	0	0	0	0.418634399740586	2.51951338974815e-38
ENSG00000213593	11	57712600	57740973	q12.1	TMX2	1	0	0	0.230633678070398	3.69554178929108e-08
ENSG00000213619	11	47565336	47584562	p11.2	NDUFS3	1	0	0	0.193412567116152	7.96558159036111e-10
ENSG00000213638	19	1905378	1913447	p13.3	ADAT3	0	0	1	0.544135830257289	3.9087800934104e-09
ENSG00000213722	6	31727038	31730617	p21.33	DDAH2	0	0	0	-0.111998183436783	0.0205030635407499
ENSG00000213741	14	49570984	49599164	q21.3	RPS29	0	0	0	-0.339968072300877	8.37993135956881e-17
ENSG00000213762	19	57614233	57624723	q13.43	ZNF134	1	1	1	-0.00876924728091967	0.852294176049315
ENSG00000213799	19	53333746	53356906	q13.42	ZNF845	0	1	0	0.00130409821028536	0.970791941393624
ENSG00000213859	17	7351889	7354944	p13.1	KCTD11	0	0	0	-0.175769174793786	1.72953818604384e-06
ENSG00000213906	14	24305734	24312053	q12	LTB4R2	0	0	0	-0.0982798931259089	0.110000069799428
ENSG00000213923	22	38290691	38318084	q13.1	CSNK1E	0	0	0	-0.101560493583685	0.00110035357385032
ENSG00000213928	14	24161053	24166565	q12	IRF9	0	1	0	0.357085638016259	1.01433017670935e-12
ENSG00000213965	19	32691961	32713796	q13.11	NUDT19	0	0	0	0.170937891432315	0.000697129414073103
ENSG00000213977	17	3662896	3668682	p13.2	TAX1BP3	0	0	0	-0.220088226959326	1.99186169639219e-10
ENSG00000213995	13	110615460	110639993	q34	NAXD	0	0	1	0.244790754331217	2.93254951367745e-09
ENSG00000214026	11	1947278	1984522	p15.5	MRPL23	1	0	1	0.303755698652251	1.53559332980583e-11
ENSG00000214029	12	133106817	133130473	q24.33	ZNF891	0	1	1	-0.335642664461989	8.81297914077235e-07
ENSG00000214046	19	16630751	16660442	p13.11	SMIM7	0	0	0	0.156611034398175	2.04069689831793e-08
ENSG00000214050	8	28348287	28490318	p21.1	FBXO16	0	0	0	1.64724444315231	8.89244082921358e-59
ENSG00000214087	17	81681174	81683924	q25.3	ARL16	0	0	1	-0.0712945974834605	0.113121258682215
ENSG00000214113	6	5102593	5260939	p25.1	LYRM4	1	0	0	-0.00300832566098772	0.945630772903795
ENSG00000214160	3	184242301	184249548	q27.1	ALG3	0	0	0	0.393470513312018	7.53930953348772e-26
ENSG00000214193	1	36306387	36324886	p34.3	SH3D21	0	0	0	0.903430378227068	2.52393821893526e-35
ENSG00000214226	17	56791913	56838773	q22	C17orf67	0	0	0	-0.258899521234036	0.000536294152334545
ENSG00000214253	7	101239458	101252316	q22.1	FIS1	1	0	0	0.0266472456442555	0.33517901144998
ENSG00000214274	14	20684177	20698971	q11.2	ANG	0	0	0	-0.573650849488369	1.4405382946683e-14
ENSG00000214279	10	133453928	133523558	q26.3	SCART1	0	0	1	0.0866753152960452	0.287646642850932
ENSG00000214367	4	2227464	2242164	p16.3	HAUS3	1	0	1	0.0696711079058374	0.0466947006386985
ENSG00000214517	11	74171099	74254703	q13.4	PPME1	0	0	0	0.733184846497583	8.23960967073079e-38
ENSG00000214655	10	73785582	73801797	q22.2	ZSWIM8	1	0	0	-0.0761328119331614	0.0288914110197505
ENSG00000214753	11	62712630	62727472	q12.3	HNRNPUL2	1	0	0	-0.221959607309238	1.35420683710451e-11
ENSG00000214941	17	15976560	15999717	p12	ZSWIM7	1	0	0	-0.142307620212731	0.00209789103252283
ENSG00000215009	12	7304284	7328724	p13.31	ACSM4	0	0	0	-0.929801772733366	6.00525391484923e-17
ENSG00000215012	22	19846138	19854896	q11.21	RTL10	0	0	0	-0.033463694122932	0.418396177479353
ENSG00000215021	12	6965327	6970825	p13.31	PHB2	1	0	0	-0.285335641118645	4.43669975123514e-19
ENSG00000215041	17	7315628	7329393	p13.1	NEURL4	0	0	0	-0.162204218002968	1.0038768412226e-08
ENSG00000215114	8	58411264	58451501	q12.1	UBXN2B	0	0	0	0.662158755918086	3.92237694523162e-40
ENSG00000215126	9	41131306	41199261	p11.2	CBWD6	0	0	0	0.482401443122288	2.81473423342919e-17
ENSG00000215193	22	18077920	18131138	q11.21	PEX26	1	0	0	0.0748381540686752	0.012010534976619
ENSG00000215251	20	3146519	3159897	p13	FASTKD5	1	0	1	-0.00459870690422601	0.921754042120089
ENSG00000215305	20	2840703	2866732	p13	VPS16	1	0	1	0.432349449914149	1.86811408278753e-30
ENSG00000215421	18	74597870	75065671	q22.3	ZNF407	0	1	0	0.269843898844228	5.4328285632059e-08
ENSG00000215440	20	58689131	58719238	q13.32	NPEPL1	0	0	0	0.0777995569185519	0.0884195388695922
ENSG00000215717	1	109089803	109096934	p13.3	TMEM167B	1	0	0	-0.112103420376995	0.000759385552798658
ENSG00000215788	1	6460786	6466195	p36.31	TNFRSF25	0	0	0	-0.482080033609587	8.29050831243286e-17
ENSG00000218891	19	55576770	55580845	q13.42	ZNF579	1	1	0	0.251873094271404	2.3321160804665e-09
ENSG00000219545	7	7640711	7968020	p21.3	UMAD1	0	0	0	0.818624818367675	3.72257782674601e-60
ENSG00000220205	17	8159149	8163546	p13.1	VAMP2	0	0	0	-0.786274497502834	6.12348707651727e-69
ENSG00000221829	9	35073835	35080016	p13.3	FANCG	0	0	0	0.125148950814887	0.00138293254701589
ENSG00000221838	7	100101549	100110345	q22.1	AP4M1	0	0	0	0.364598847856644	5.72333117188963e-26
ENSG00000221909	7	99546308	99558536	q22.1	FAM200A	1	0	0	0.258763735434777	7.80500343363319e-10
ENSG00000221914	8	26291491	26372680	p21.2	PPP2R2A	1	0	0	0.280111719181783	2.28664867981962e-08
ENSG00000221926	17	15627960	15684311	p12	TRIM16	0	0	0	-0.0927742507567692	0.0936466850327504
ENSG00000221983	19	18571730	18577550	p13.11	UBA52	1	0	0	-0.295316674603182	2.35319955619923e-21
ENSG00000221995	17	29073521	29078857	q11.2	TIAF1	0	0	0	-0.790783861313881	2.54991542715374e-40
ENSG00000222011	7	102748971	102809225	q22.1	FAM185A	0	0	0	0.398051328061478	7.69012350069683e-24
ENSG00000223501	6	33250272	33272047	p21.32	VPS52	1	0	0	0.27739921110544	1.0975549933565e-23
ENSG00000223547	19	12064699	12081565	p13.2	ZNF844	0	1	0	0.113827837608298	0.0667660757923894
ENSG00000223865	6	33075926	33087201	p21.32	HLA-DPB1	0	0	0	0.154916357149062	0.000111160205867361
ENSG00000224051	1	1324756	1328897	p36.33	CPTP	0	0	1	0.0874858830693754	0.0187023487709623
ENSG00000224470	16	71845991	71885268	q22.2	ATXN1L	1	0	0	-0.796054559415935	2.32811341656616e-122
ENSG00000224578	16	51553436	51647132	q12.1	HNRNPA1P48	0	0	0	0.0530956866328907	0.266944716724367
ENSG00000224877	17	81239239	81241281	q25.3	NDUFAF8	0	0	1	-0.177452724369941	1.03479464376942e-05
ENSG00000225190	17	45435900	45490749	q21.31	PLEKHM1	1	0	0	-0.330785405128627	4.96069374093685e-26
ENSG00000225830	10	49455368	49539538	q11.23	ERCC6	0	0	0	0.295160939116283	3.54175520232048e-10
ENSG00000225921	6	13615327	13632739	p23	NOL7	1	0	0	0.240756780506006	1.10737954982412e-09
ENSG00000226742	18	79964561	79970822	q23	HSBP1L1	0	0	1	0.249280957108246	6.87616082871071e-07
ENSG00000227057	6	33279108	33289527	p21.32	WDR46	1	0	0	0.224991099558388	1.18998677588551e-17
ENSG00000227268	10	87859161	87863437	q23.31	KLLN	0	0	0	-0.737131040913225	2.96198498520801e-21
ENSG00000227345	10	49818279	49970203	q11.23	PARG	0	0	0	0.577115515058878	2.66285707595298e-41
ENSG00000227500	19	1905214	1926013	p13.3	SCAMP4	0	0	1	0.438588492179111	2.90686027976251e-30
ENSG00000228696	17	46274784	46361797	q21.31	ARL17B	0	0	0	-0.109141486723258	0.364945883181998
ENSG00000229117	12	56116586	56117943	q13.2	RPL41	0	0	0	-0.0727374221563149	0.0338076902232084
ENSG00000229676	19	22634324	22667670	p12	ZNF492	0	1	0	-0.590318726376713	4.2185891750142e-06
ENSG00000229809	16	30569346	30572734	p11.2	ZNF688	1	1	0	0.592467631210998	5.31964212017766e-74
ENSG00000229833	19	7629737	7631956	p13.2	PET100	1	0	0	0.520436603311851	1.19072252812249e-33
ENSG00000231389	6	33064569	33080775	p21.32	HLA-DPA1	0	0	0	0.0407111734721534	0.548457835854981
ENSG00000231500	6	33272010	33276510	p21.32	RPS18	0	0	0	-0.286676936967373	2.19866971045908e-11
ENSG00000231767	1	192716132	192716653	q31.2		0	0	0	-0.720784874827963	1.66120236825728e-18
ENSG00000231852	6	32038265	32041670	p21.33	CYP21A2	0	0	0	1.90498352807748	2.28992665397725e-38
ENSG00000231925	6	33299694	33314387	p21.32	TAPBP	1	0	0	0.64028839589748	1.97758871045617e-57
ENSG00000232112	3	48440257	48444208	p21.31	TMA7	0	0	0	0.280213323245011	1.89830743201761e-17
ENSG00000232388	20	18567347	18569563	p11.23	SMIM26	0	0	0	-0.10340102887252	0.00801423045528139
ENSG00000232838	20	18137873	18143169	p11.23	PET117	1	0	0	0.297534632530658	5.0201301739803e-10
ENSG00000233198	9	137227271	137229638	q34.3	RNF224	0	0	1	1.21035794456664	3.09420579641926e-28
ENSG00000233493	19	55379245	55384598	q13.42	TMEM238	0	0	0	1.65677820917026	2.64064741126826e-107
ENSG00000233822	6	27837760	27865798	p22.1	HIST1H2BN	0	0	0	1.27141378410084	9.1394903174938e-29
ENSG00000233927	19	8321158	8323340	p13.2	RPS28	0	0	0	-0.0929129109797849	0.0290838527905409
ENSG00000234284	5	179023752	179035064	q35.3	ZNF879	0	1	1	-0.577944692428354	1.13709038342883e-12
ENSG00000234444	7	64307459	64354860	q11.21	ZNF736	0	1	0	0.586196964476708	7.26871229668086e-24
ENSG00000234616	8	142657460	142681968	q24.3	JRK	0	1	1	-0.58331863751802	2.62882359308657e-32
ENSG00000234745	6	31269491	31357188	p21.33	HLA-B	0	0	0	0.262065391761338	2.55920235708451e-05
ENSG00000235173	8	144137769	144140843	q24.3	HGH1	0	0	1	0.574991475938463	2.2117225320434e-44
ENSG00000236287	11	10812074	10858796	p15.4	ZBED5	0	1	0	-0.0533131564639554	0.177265436820061
ENSG00000236383	17	43216941	43305397	q21.31	CCDC200	0	0	0	0.201003683247928	0.00373066176393035
ENSG00000237289	15	43593054	43604901	q15.3	CKMT1B	0	0	0	0.238684107186832	0.117609763287686
ENSG00000237440	19	20535825	20565809	p12	ZNF737	0	1	0	0.44214976416157	4.78716519711815e-07
ENSG00000237649	6	33391536	33409924	p21.32	KIFC1	0	0	0	1.60239846365192	1.90265363270697e-221
ENSG00000238083	17	46511511	46555650	q21.31	LRRC37A2	0	0	0	-0.0721814248256409	0.364417201027361
ENSG00000238227	9	136114581	136118863	q34.3	TMEM250	0	0	1	0.0773747511048886	0.0193166763363991
ENSG00000238243	1	247895587	247896531	q44	OR2W3	0	0	1	0.489351898300439	0.00312348347667628
ENSG00000239282	22	30285117	30289627	q12.2	CASTOR1	0	0	0	-0.426240179464373	2.30557656354099e-15
ENSG00000239521	7	100200653	100272232	q22.1	CASTOR3	0	0	0	-0.595239145889092	1.91967463874998e-28
ENSG00000239672	17	51153536	51162428	q21.33	NME1	0	0	0	0.976154451173514	1.04215331189246e-73
ENSG00000239704	17	15436015	15503608	p12	CDRT4	0	0	0	-0.450368887993816	5.62605122064539e-09
ENSG00000239789	7	55951819	55956501	p11.2	MRPS17	1	0	0	0.132847452357276	0.00195487777921194
ENSG00000239887	1	162366908	162386818	q23.3	C1orf226	0	0	0	-0.1479777242614	0.117975511507332
ENSG00000239900	22	40346500	40390463	q13.1	ADSL	1	0	0	-0.196093107978698	4.87019060096011e-11
ENSG00000239998	19	54572920	54590287	q13.42	LILRA2	0	0	0	0.365179820789223	1.55135137566171e-08
ENSG00000240038	1	103553815	103579534	p21.1	AMY2B	0	0	0	-1.10323250920307	2.48008334152221e-49
ENSG00000240065	6	32844136	32859585	p21.32	PSMB9	0	0	0	-0.0101076710569296	0.808450014230063
ENSG00000240230	7	898778	975599	p22.3	COX19	1	0	1	-0.220825712961549	1.13106390768925e-10
ENSG00000240694	8	26504686	26514092	p21.2	PNMA2	0	0	0	-0.374431998656844	0.000395276016474702
ENSG00000240972	22	23894004	23895227	q11.23	MIF	1	0	0	0.798619828781564	4.58621503767233e-34
ENSG00000241058	10	18545561	18659285	p12.31	NSUN6	1	0	0	0.373496017257504	3.65123105035333e-14
ENSG00000241127	7	39566376	39610320	p14.1	YAE1	0	0	0	0.208980172404644	7.85685382966094e-07
ENSG00000241258	7	66114604	66154568	q11.21	CRCP	1	0	0	0.488419213777418	1.15934531142801e-36
ENSG00000241343	X	101390824	101396154	q22.1	RPL36A	0	0	0	-0.249503652933262	5.81344289496492e-08
ENSG00000241360	22	37658727	37666934	q13.1	PDXP	0	0	0	0.39483144439489	5.07835701861693e-05
ENSG00000241468	7	99448475	99466331	q22.1	ATP5MF	0	0	0	0.258907234516172	3.78056551269251e-16
ENSG00000241685	7	99325910	99366262	q22.1	ARPC1A	1	0	0	0.16065511349711	6.51044472765155e-07
ENSG00000241837	21	33903453	33915980	q22.11	ATP5PO	0	0	0	-0.272849803001962	7.0680063814525e-13
ENSG00000241852	8	22599601	22604150	p21.3	C8orf58	0	0	0	-0.662337084915447	7.70715230498814e-70
